site_id,lat,lon,capacity,capacity_factor
41901,38.813286,-95.489532,16.0,0.43799999999999994
41902,38.813168,-95.46579,16.0,0.446
41903,38.813046,-95.442047,16.0,0.455
42005,38.832008,-95.536865,16.0,0.447
42006,38.831905,-95.513123,16.0,0.434
42007,38.831783,-95.48938,16.0,0.42200000000000004
42008,38.831669,-95.465637,16.0,0.429
41480,38.740196,-96.272705,16.0,0.484
41481,38.740261,-96.249023,16.0,0.494
41482,38.740314,-96.225281,16.0,0.499
41483,38.74036,-96.201569,16.0,0.49
41584,38.758633,-96.296509,16.0,0.46399999999999997
41585,38.75869,-96.272797,16.0,0.48100000000000004
41586,38.758755,-96.249084,16.0,0.49700000000000005
41587,38.758808,-96.225342,16.0,0.504
41588,38.758854,-96.20163,16.0,0.496
41589,38.758907,-96.177917,16.0,0.48200000000000004
41590,38.758942,-96.154205,16.0,0.47100000000000003
41680,38.777061,-96.320343,16.0,0.473
41681,38.777126,-96.296631,16.0,0.47200000000000003
41682,38.777195,-96.272888,16.0,0.48100000000000004
41683,38.777252,-96.249146,16.0,0.498
41684,38.777306,-96.225433,16.0,0.509
41685,38.777355,-96.201691,16.0,0.505
41686,38.777409,-96.177979,16.0,0.49
41687,38.777439,-96.154236,16.0,0.473
41780,38.795555,-96.320435,16.0,0.49200000000000005
41781,38.79562,-96.296692,16.0,0.488
41782,38.795696,-96.272949,16.0,0.489
41783,38.79575,-96.249237,16.0,0.503
41784,38.795811,-96.225494,16.0,0.516
41785,38.79586,-96.201752,16.0,0.514
41786,38.795902,-96.17804,16.0,0.49700000000000005
41787,38.795944,-96.154297,16.0,0.474
41788,38.795967,-96.130554,16.0,0.46399999999999997
41889,38.814056,-96.320526,16.0,0.506
41890,38.814125,-96.296783,16.0,0.504
41891,38.814198,-96.273041,16.0,0.503
41892,38.814251,-96.249298,16.0,0.512
41893,38.814304,-96.225555,16.0,0.52
41894,38.814358,-96.201813,16.0,0.517
41895,38.8144,-96.17807,16.0,0.503
41896,38.814434,-96.154327,16.0,0.48100000000000004
41897,38.814484,-96.130585,16.0,0.47200000000000003
41996,38.832558,-96.320618,16.0,0.506
41997,38.83263,-96.296875,16.0,0.505
41998,38.832687,-96.273132,16.0,0.507
41999,38.832752,-96.24939,16.0,0.51
42000,38.832809,-96.225616,16.0,0.511
42001,38.832859,-96.201874,16.0,0.508
42002,38.832897,-96.178131,16.0,0.503
42003,38.832947,-96.154388,16.0,0.493
42004,38.832973,-96.130615,16.0,0.485
42093,38.851067,-96.32074,16.0,0.49700000000000005
42094,38.851131,-96.296967,16.0,0.493
42095,38.851196,-96.273193,16.0,0.495
42096,38.851261,-96.249451,16.0,0.49700000000000005
42097,38.851311,-96.225708,16.0,0.496
42098,38.85136,-96.201935,16.0,0.494
42099,38.851402,-96.178162,16.0,0.498
42100,38.851452,-96.154419,16.0,0.504
42101,38.851475,-96.130676,16.0,0.499
42183,38.86956,-96.320801,16.0,0.486
42184,38.869625,-96.297058,16.0,0.478
42185,38.869701,-96.273285,16.0,0.47600000000000003
42186,38.869755,-96.249512,16.0,0.48200000000000004
42187,38.869816,-96.225769,16.0,0.48200000000000004
42188,38.869862,-96.201996,16.0,0.479
42189,38.869915,-96.178223,16.0,0.489
42190,38.869946,-96.15448,16.0,0.503
42283,38.888134,-96.29715,16.0,0.46399999999999997
42284,38.888199,-96.273376,16.0,0.46
42285,38.88826,-96.249603,16.0,0.473
42286,38.888317,-96.22583,16.0,0.474
42287,38.888363,-96.202057,16.0,0.466
42288,38.888405,-96.178284,16.0,0.478
42374,38.906822,-96.225891,16.0,0.461
43438,39.147514,-96.179016,14.0,0.41
43439,39.147552,-96.155151,14.0,0.40299999999999997
43526,39.165985,-96.202972,12.0,0.441
43527,39.166027,-96.179077,14.0,0.424
43528,39.166065,-96.155212,16.0,0.409
43529,39.166096,-96.131317,16.0,0.391
43618,39.184502,-96.203003,16.0,0.391
43619,39.18454,-96.179138,16.0,0.37799999999999995
43620,39.184586,-96.155243,16.0,0.371
39554,38.280907,-98.648926,16.0,0.45899999999999996
39604,38.298763,-98.673248,16.0,0.455
39605,38.299381,-98.649719,16.0,0.45799999999999996
39606,38.299995,-98.62619,16.0,0.456
39666,38.317848,-98.650513,16.0,0.45399999999999996
39667,38.318466,-98.626953,16.0,0.452
40060,38.410828,-98.630829,16.0,0.46299999999999997
40061,38.41143,-98.607239,16.0,0.457
40133,38.429302,-98.631592,16.0,0.457
40134,38.429901,-98.608032,16.0,0.45299999999999996
40202,38.447777,-98.632385,12.0,0.466
40203,38.44838,-98.608765,16.0,0.452
40361,38.48288,-98.704742,16.0,0.429
40362,38.483501,-98.681152,16.0,0.43799999999999994
40443,38.501362,-98.705536,16.0,0.423
40444,38.501984,-98.681946,16.0,0.42700000000000005
40445,38.502598,-98.658325,16.0,0.435
40531,38.519844,-98.706329,16.0,0.426
40532,38.520466,-98.682739,16.0,0.431
39665,38.312122,-98.862366,16.0,0.44799999999999995
39731,38.330593,-98.86322,16.0,0.449
39732,38.331249,-98.839661,16.0,0.447
39815,38.349068,-98.864044,8.0,0.47100000000000003
39664,38.311466,-98.885895,16.0,0.44799999999999995
39730,38.329933,-98.886749,16.0,0.445
39814,38.3484,-98.887604,16.0,0.446
39733,38.33989,-98.509979,16.0,0.442
40135,38.4305,-98.584412,16.0,0.452
39668,38.321995,-98.485687,16.0,0.447
39734,38.340473,-98.48642,16.0,0.455
39735,38.341042,-98.46286,16.0,0.47
39816,38.358948,-98.487152,16.0,0.46
39817,38.359516,-98.463593,16.0,0.469
40879,38.600872,-98.425751,16.0,0.473
40965,38.619354,-98.426453,16.0,0.475
40966,38.619915,-98.402802,16.0,0.478
40967,38.620464,-98.37915,16.0,0.485
41065,38.63784,-98.427185,16.0,0.485
41066,38.638397,-98.403503,16.0,0.49200000000000005
41067,38.63895,-98.379852,16.0,0.496
41068,38.6395,-98.356201,16.0,0.498
41150,38.656326,-98.427917,16.0,0.493
41151,38.656887,-98.404236,16.0,0.496
41152,38.657436,-98.380554,16.0,0.5
41153,38.657982,-98.356873,16.0,0.493
41242,38.674816,-98.428619,16.0,0.489
41243,38.675369,-98.404938,16.0,0.488
41244,38.675934,-98.381256,16.0,0.485
41245,38.676472,-98.357574,16.0,0.48100000000000004
41354,38.693306,-98.429352,16.0,0.47600000000000003
41355,38.693855,-98.40564,16.0,0.475
41356,38.694412,-98.381958,16.0,0.47
41472,38.711784,-98.430054,16.0,0.462
41473,38.712345,-98.406372,16.0,0.45799999999999996
41674,38.751511,-98.312958,16.0,0.39299999999999996
41774,38.769459,-98.337341,16.0,0.39299999999999996
41775,38.769997,-98.31366,16.0,0.40299999999999997
41776,38.770527,-98.289917,16.0,0.42200000000000004
41886,38.787949,-98.338043,16.0,0.409
41887,38.788483,-98.314331,16.0,0.418
41888,38.789021,-98.290588,16.0,0.43799999999999994
41993,38.806438,-98.338745,16.0,0.425
41994,38.806984,-98.315002,16.0,0.431
41995,38.80751,-98.29129,16.0,0.45
42089,38.824932,-98.339447,16.0,0.44299999999999995
42090,38.82547,-98.315704,16.0,0.447
42091,38.826004,-98.291962,16.0,0.46
42092,38.826527,-98.268219,16.0,0.47700000000000004
42175,38.842888,-98.363892,16.0,0.44799999999999995
42176,38.843426,-98.340149,16.0,0.46
42177,38.843967,-98.316406,16.0,0.462
42178,38.844501,-98.292633,16.0,0.47
42179,38.845028,-98.26889,16.0,0.48100000000000004
42180,38.845547,-98.245148,16.0,0.483
42181,38.846058,-98.221405,16.0,0.48700000000000004
42182,38.847076,-98.17392,16.0,0.488
42272,38.860836,-98.388336,16.0,0.445
42273,38.861378,-98.364563,16.0,0.45799999999999996
42274,38.861919,-98.34082,16.0,0.469
42275,38.862465,-98.317078,16.0,0.473
42276,38.862988,-98.293335,16.0,0.47700000000000004
42277,38.863514,-98.269562,16.0,0.48200000000000004
42278,38.864048,-98.245819,16.0,0.47600000000000003
42279,38.864559,-98.222076,16.0,0.47700000000000004
42280,38.86507,-98.198303,16.0,0.48100000000000004
42281,38.865582,-98.174561,16.0,0.479
42282,38.866074,-98.150818,16.0,0.473
42362,38.879318,-98.389038,16.0,0.456
42363,38.879875,-98.365295,16.0,0.467
42364,38.880417,-98.341522,16.0,0.474
42365,38.880955,-98.317749,16.0,0.479
42366,38.881489,-98.294006,16.0,0.48
42367,38.882015,-98.270264,16.0,0.478
42368,38.88253,-98.24649,16.0,0.46399999999999997
42369,38.883053,-98.222717,16.0,0.461
42370,38.883568,-98.198975,16.0,0.46799999999999997
42371,38.884068,-98.175201,16.0,0.47
42372,38.884567,-98.151428,16.0,0.469
42373,38.885063,-98.127686,16.0,0.45799999999999996
42438,38.897266,-98.413513,16.0,0.45299999999999996
42439,38.897823,-98.38974,16.0,0.462
42440,38.898365,-98.365967,16.0,0.47
42441,38.898903,-98.342224,16.0,0.474
42442,38.899456,-98.318451,16.0,0.479
42443,38.899982,-98.294678,16.0,0.479
42444,38.900513,-98.270935,16.0,0.474
42445,38.901031,-98.247162,16.0,0.456
42446,38.901543,-98.223389,16.0,0.449
42447,38.902065,-98.199615,16.0,0.457
42448,38.902569,-98.175842,16.0,0.45799999999999996
42449,38.903057,-98.1521,16.0,0.45299999999999996
42514,38.915756,-98.414246,16.0,0.452
42515,38.916309,-98.390442,16.0,0.455
42516,38.916862,-98.366699,16.0,0.462
42517,38.917408,-98.342896,16.0,0.46799999999999997
42518,38.917938,-98.319153,16.0,0.47200000000000003
42519,38.918476,-98.295349,16.0,0.46799999999999997
42520,38.91901,-98.271606,16.0,0.466
42521,38.919529,-98.247803,16.0,0.45
42522,38.92004,-98.22406,16.0,0.43799999999999994
42523,38.920555,-98.200256,16.0,0.445
42524,38.921066,-98.176514,16.0,0.446
42525,38.921558,-98.15271,16.0,0.433
42583,38.934254,-98.414948,16.0,0.434
42584,38.934807,-98.391174,16.0,0.43200000000000005
42585,38.935356,-98.367371,16.0,0.442
42586,38.935905,-98.343597,16.0,0.45399999999999996
42587,38.936447,-98.319824,16.0,0.45899999999999996
42588,38.936974,-98.296051,16.0,0.451
42589,38.937508,-98.272278,16.0,0.44799999999999995
42590,38.93803,-98.248474,16.0,0.43700000000000006
42591,38.938549,-98.224701,16.0,0.424
42592,38.939056,-98.200928,16.0,0.431
42593,38.93956,-98.177124,16.0,0.439
42656,38.953304,-98.391876,16.0,0.402
42657,38.953857,-98.368103,16.0,0.413
42658,38.954395,-98.344299,16.0,0.433
42659,38.954941,-98.320526,16.0,0.446
42660,38.955471,-98.296722,16.0,0.436
42661,38.956005,-98.272949,16.0,0.42700000000000005
42662,38.95652,-98.249146,16.0,0.41600000000000004
42663,38.957039,-98.225372,16.0,0.406
42664,38.95755,-98.201569,16.0,0.41100000000000003
42665,38.958057,-98.177795,16.0,0.42100000000000004
42722,38.971798,-98.392578,16.0,0.369
42723,38.972351,-98.368805,16.0,0.381
42724,38.9729,-98.345001,16.0,0.40700000000000003
42725,38.973438,-98.321198,16.0,0.426
42726,38.973969,-98.297424,16.0,0.42200000000000004
42727,38.974503,-98.273621,16.0,0.41200000000000003
42728,38.975025,-98.249817,16.0,0.39799999999999996
42729,38.975544,-98.226013,16.0,0.387
42730,38.976051,-98.20224,16.0,0.385
42803,38.990307,-98.393311,16.0,0.33799999999999997
42804,38.990852,-98.369507,16.0,0.35
42805,38.991402,-98.345703,16.0,0.371
42806,38.991943,-98.321899,16.0,0.387
42807,38.992474,-98.298096,16.0,0.39299999999999996
42808,38.992996,-98.274292,16.0,0.396
42809,38.993523,-98.250488,16.0,0.385
42810,38.994045,-98.226685,16.0,0.37200000000000005
42811,38.994549,-98.202881,16.0,0.364
42877,39.009342,-98.370209,16.0,0.341
42878,39.009899,-98.346405,16.0,0.341
42879,39.010437,-98.322571,16.0,0.345
42880,39.010963,-98.298767,16.0,0.35600000000000004
42881,39.011497,-98.274963,16.0,0.37
42882,39.01202,-98.25116,16.0,0.366
42883,39.012539,-98.227356,16.0,0.354
42980,39.029472,-98.299469,16.0,0.33799999999999997
42981,39.029999,-98.275635,16.0,0.344
43157,39.066471,-98.300842,16.0,0.36200000000000004
43158,39.066998,-98.277008,16.0,0.33899999999999997
43159,39.06752,-98.253174,16.0,0.32899999999999996
43251,39.084976,-98.301514,16.0,0.358
43252,39.085503,-98.277679,16.0,0.34700000000000003
43253,39.086029,-98.253845,16.0,0.361
43254,39.08654,-98.230011,16.0,0.392
43342,39.103481,-98.302185,16.0,0.358
43343,39.104008,-98.278351,16.0,0.37200000000000005
43344,39.104534,-98.254517,16.0,0.4
36233,37.662739,-100.023071,2.0,0.51
36234,37.663662,-99.999817,2.0,0.514
36372,37.680248,-100.047546,2.0,0.505
36373,37.681175,-100.024261,6.0,0.49
36374,37.682098,-100.000977,6.0,0.501
36507,37.697739,-100.072021,6.0,0.49700000000000005
36508,37.698669,-100.048706,10.0,0.473
36509,37.699608,-100.025421,14.0,0.456
36510,37.700531,-100.002136,12.0,0.47
36636,37.716167,-100.073212,16.0,0.44799999999999995
36637,37.717106,-100.049896,16.0,0.43799999999999994
36638,37.71804,-100.026611,12.0,0.44299999999999995
36769,37.734604,-100.074402,16.0,0.426
36770,37.735546,-100.051086,14.0,0.43200000000000005
36771,37.736473,-100.027771,4.0,0.45899999999999996
36772,37.7374,-100.004456,2.0,0.47100000000000003
36890,37.753036,-100.075562,16.0,0.428
36891,37.753979,-100.052246,8.0,0.46
36892,37.754906,-100.028931,2.0,0.475
36893,37.755829,-100.005615,2.0,0.488
36894,37.756752,-99.9823,8.0,0.49
37010,37.771473,-100.076782,14.0,0.46399999999999997
37011,37.772411,-100.053436,10.0,0.478
37012,37.773342,-100.030121,4.0,0.5
37013,37.774273,-100.006805,4.0,0.509
37014,37.775192,-99.983459,2.0,0.519
37136,37.790848,-100.054626,2.0,0.519
37137,37.791782,-100.031311,6.0,0.514
37138,37.792706,-100.007965,6.0,0.517
37139,37.793625,-99.984619,2.0,0.524
37346,37.828644,-100.03363,2.0,0.513
37347,37.829582,-100.010315,4.0,0.51
37348,37.830509,-99.986969,2.0,0.506
37432,37.845219,-100.081543,2.0,0.433
37433,37.848015,-100.011475,2.0,0.505
37536,37.863663,-100.082703,12.0,0.47100000000000003
37537,37.864597,-100.059357,2.0,0.496
37538,37.865528,-100.036011,2.0,0.49700000000000005
37539,37.866459,-100.012634,2.0,0.5
37540,37.867378,-99.989288,6.0,0.489
37645,37.882103,-100.083923,16.0,0.44799999999999995
37646,37.883038,-100.060547,8.0,0.47200000000000003
37647,37.883976,-100.03717,16.0,0.452
37648,37.884903,-100.013824,12.0,0.467
37649,37.885818,-99.990448,10.0,0.47200000000000003
37770,37.900539,-100.085083,16.0,0.441
37771,37.901474,-100.061737,16.0,0.439
37772,37.902416,-100.038361,16.0,0.43799999999999994
37773,37.903343,-100.014984,16.0,0.439
37774,37.904255,-99.991608,16.0,0.43799999999999994
37881,37.919918,-100.062927,16.0,0.444
37882,37.920856,-100.039551,16.0,0.444
37883,37.921783,-100.016174,16.0,0.44299999999999995
37884,37.92271,-99.992798,16.0,0.43799999999999994
37989,37.938362,-100.064117,16.0,0.45899999999999996
37990,37.939297,-100.04071,16.0,0.46399999999999997
37991,37.940228,-100.017334,16.0,0.46
37992,37.941147,-99.993958,16.0,0.45399999999999996
37993,37.942066,-99.970581,16.0,0.452
38094,37.956814,-100.065308,2.0,0.506
36881,37.744366,-100.2854,16.0,0.45299999999999996
36882,37.745346,-100.262085,16.0,0.449
36883,37.746338,-100.23877,16.0,0.44799999999999995
36884,37.747311,-100.215454,16.0,0.44799999999999995
36885,37.748272,-100.192139,16.0,0.444
36886,37.749237,-100.168823,16.0,0.441
36887,37.750195,-100.145508,16.0,0.434
36888,37.751144,-100.122192,16.0,0.429
36889,37.752094,-100.098877,16.0,0.426
36999,37.760822,-100.333252,16.0,0.43700000000000006
37000,37.76181,-100.309937,16.0,0.43799999999999994
37001,37.762798,-100.286621,16.0,0.439
37002,37.763786,-100.263306,16.0,0.43700000000000006
37003,37.764767,-100.23999,16.0,0.434
37004,37.765736,-100.216675,16.0,0.431
37005,37.766708,-100.193359,16.0,0.428
37006,37.76767,-100.170044,16.0,0.43
37007,37.768627,-100.146729,16.0,0.431
37008,37.769588,-100.123413,16.0,0.436
37009,37.770531,-100.100098,16.0,0.44799999999999995
37125,37.779255,-100.334534,16.0,0.428
37126,37.780247,-100.311218,16.0,0.42700000000000005
37127,37.781235,-100.287903,16.0,0.429
37128,37.782219,-100.264557,16.0,0.43
37129,37.783207,-100.241241,16.0,0.429
37130,37.784176,-100.217926,16.0,0.429
37131,37.785145,-100.19458,16.0,0.431
37132,37.786118,-100.171265,16.0,0.442
37133,37.787064,-100.147949,16.0,0.45399999999999996
37134,37.788021,-100.124603,12.0,0.478
37135,37.788975,-100.101288,4.0,0.506
37245,37.798683,-100.312469,16.0,0.429
37246,37.799667,-100.289124,16.0,0.434
37247,37.800655,-100.265808,16.0,0.439
37248,37.801632,-100.242493,16.0,0.442
37249,37.803577,-100.195801,14.0,0.46299999999999997
37250,37.804543,-100.172485,12.0,0.48
37251,37.805508,-100.149139,2.0,0.512
37341,37.818108,-100.290405,16.0,0.456
37342,37.819088,-100.267059,12.0,0.475
37343,37.820065,-100.243713,14.0,0.469
37344,37.821045,-100.220367,10.0,0.486
37345,37.822018,-100.197021,2.0,0.506
37425,37.834557,-100.338318,16.0,0.466
37426,37.835545,-100.315002,14.0,0.47600000000000003
37427,37.836548,-100.291626,8.0,0.493
37428,37.837524,-100.268311,12.0,0.486
37429,37.838505,-100.244965,4.0,0.505
37430,37.843338,-100.128235,2.0,0.504
37431,37.844284,-100.104858,4.0,0.502
37530,37.852985,-100.3396,12.0,0.491
37531,37.853973,-100.316254,4.0,0.508
37532,37.854977,-100.292908,2.0,0.512
37533,37.856941,-100.246185,2.0,0.506
37534,37.860809,-100.152771,2.0,0.495
37535,37.862713,-100.106079,2.0,0.494
37636,37.871418,-100.340851,6.0,0.507
37637,37.872421,-100.317505,2.0,0.51
37638,37.874397,-100.270782,2.0,0.508
37639,37.875381,-100.247437,6.0,0.495
37640,37.87635,-100.22406,4.0,0.5
37641,37.878292,-100.177368,2.0,0.495
37642,37.879257,-100.153992,4.0,0.491
37643,37.880207,-100.130615,8.0,0.48
37644,37.881149,-100.107269,12.0,0.467
37759,37.889858,-100.342133,14.0,0.478
37760,37.890858,-100.318756,8.0,0.495
37761,37.891846,-100.29541,2.0,0.506
37762,37.892834,-100.272034,6.0,0.49700000000000005
37763,37.893814,-100.248657,16.0,0.462
37764,37.894791,-100.225311,12.0,0.473
37765,37.895763,-100.201935,4.0,0.493
37766,37.896732,-100.178589,10.0,0.474
37767,37.89769,-100.155212,16.0,0.457
37768,37.898647,-100.131836,16.0,0.452
37769,37.899601,-100.108459,16.0,0.447
37869,37.908287,-100.343384,16.0,0.47
37870,37.909294,-100.320007,16.0,0.46799999999999997
37871,37.910282,-100.296661,16.0,0.469
37872,37.911274,-100.273285,16.0,0.466
37873,37.912258,-100.249908,16.0,0.46
37874,37.913235,-100.226532,16.0,0.456
37875,37.914204,-100.203186,16.0,0.45299999999999996
37876,37.915169,-100.17981,16.0,0.45
37877,37.91613,-100.156433,16.0,0.452
37878,37.91708,-100.133057,16.0,0.451
37879,37.918037,-100.10968,16.0,0.44799999999999995
37880,37.918983,-100.086304,16.0,0.444
37978,37.926731,-100.344666,16.0,0.46799999999999997
37979,37.927731,-100.321289,16.0,0.467
37980,37.929707,-100.274536,16.0,0.46399999999999997
37981,37.930695,-100.25116,16.0,0.461
37982,37.931675,-100.227783,16.0,0.455
37983,37.932648,-100.204407,16.0,0.444
37984,37.933609,-100.18103,16.0,0.44299999999999995
37985,37.934563,-100.157654,16.0,0.45
37986,37.935532,-100.134247,16.0,0.455
37987,37.936474,-100.11087,16.0,0.457
37988,37.937424,-100.087494,16.0,0.45799999999999996
38084,37.945168,-100.345947,16.0,0.469
38085,37.946175,-100.32254,16.0,0.469
38086,37.948154,-100.275787,16.0,0.461
38087,37.949135,-100.25238,16.0,0.45899999999999996
38088,37.950115,-100.229004,16.0,0.45299999999999996
38089,37.951088,-100.205627,16.0,0.44
38090,37.952053,-100.182251,16.0,0.43700000000000006
38091,37.953014,-100.158844,16.0,0.447
38092,37.954926,-100.112061,12.0,0.478
38093,37.955864,-100.088684,4.0,0.502
38191,37.967579,-100.253632,16.0,0.45899999999999996
38192,37.968552,-100.230255,16.0,0.455
38193,37.969521,-100.206848,16.0,0.44299999999999995
38194,37.970493,-100.183472,16.0,0.439
38301,37.982056,-100.34848,16.0,0.47600000000000003
38302,37.983051,-100.325073,16.0,0.475
38303,37.984043,-100.301697,16.0,0.469
38398,38.000496,-100.349731,16.0,0.478
38399,38.001488,-100.326355,16.0,0.475
38400,38.002495,-100.302948,16.0,0.47
38497,38.018936,-100.351013,14.0,0.479
38498,38.019936,-100.327606,14.0,0.478
38499,38.020927,-100.304199,16.0,0.47100000000000003
38500,38.021915,-100.280792,16.0,0.469
38607,38.038376,-100.328888,16.0,0.47
38608,38.039368,-100.30545,16.0,0.47
38609,38.040363,-100.282043,12.0,0.48100000000000004
38710,38.056816,-100.330139,16.0,0.461
38711,38.057819,-100.306732,16.0,0.465
38819,38.07526,-100.331421,16.0,0.456
38820,38.076263,-100.307983,16.0,0.45799999999999996
39125,38.139385,-100.124146,8.0,0.484
39126,38.14127,-100.077209,2.0,0.507
39212,38.153004,-100.242676,16.0,0.401
39213,38.153984,-100.219177,16.0,0.408
39214,38.154957,-100.19574,16.0,0.409
39215,38.157833,-100.125336,16.0,0.447
39216,38.158783,-100.101868,14.0,0.46799999999999997
39217,38.159721,-100.07843,10.0,0.48
39290,38.171455,-100.243896,16.0,0.405
39291,38.172428,-100.220428,16.0,0.405
39292,38.173405,-100.19696,16.0,0.4
39293,38.176285,-100.126556,16.0,0.419
39294,38.177231,-100.103088,16.0,0.43799999999999994
39295,38.178177,-100.07959,16.0,0.446
39397,38.188923,-100.268616,16.0,0.42200000000000004
39398,38.189907,-100.245148,16.0,0.41
39399,38.190887,-100.22168,16.0,0.402
39400,38.191856,-100.198181,16.0,0.39799999999999996
39485,38.207371,-100.269867,16.0,0.439
39486,38.208355,-100.246399,16.0,0.419
39487,38.209328,-100.2229,16.0,0.406
39553,38.22681,-100.24765,16.0,0.44
39602,38.24818,-100.178406,16.0,0.397
39603,38.249134,-100.154907,16.0,0.391
39658,38.265659,-100.203125,16.0,0.41
39659,38.266628,-100.179626,16.0,0.39399999999999996
39660,38.26759,-100.156128,16.0,0.39299999999999996
39718,38.285091,-100.180847,16.0,0.39899999999999997
39719,38.286049,-100.157349,16.0,0.405
40187,38.392899,-100.258911,16.0,0.47100000000000003
40188,38.396797,-100.164673,16.0,0.48200000000000004
41759,38.708759,-100.232971,16.0,0.44799999999999995
37349,37.831417,-99.963623,2.0,0.506
37434,37.849861,-99.964783,6.0,0.491
37541,37.868298,-99.965942,12.0,0.47
37650,37.886742,-99.967102,16.0,0.44299999999999995
37775,37.905182,-99.968262,16.0,0.43200000000000005
37885,37.923618,-99.969421,16.0,0.43799999999999994
41330,38.645294,-99.967865,16.0,0.469
36230,37.654182,-100.232605,2.0,0.522
36231,37.656124,-100.186035,2.0,0.521
36232,37.657085,-100.162781,2.0,0.525
36370,37.670658,-100.280396,2.0,0.445
36371,37.676476,-100.140686,2.0,0.455
36504,37.687092,-100.328217,2.0,0.502
36505,37.688087,-100.304932,2.0,0.509
36506,37.689075,-100.281647,2.0,0.51
36628,37.706516,-100.306183,2.0,0.5
36629,37.707504,-100.282898,6.0,0.49700000000000005
36630,37.7085,-100.259583,2.0,0.505
36631,37.709469,-100.236298,2.0,0.509
36632,37.712379,-100.166412,2.0,0.511
36633,37.713326,-100.143097,2.0,0.507
36634,37.714291,-100.119812,4.0,0.499
36635,37.71524,-100.096497,10.0,0.474
36758,37.723953,-100.33075,16.0,0.45399999999999996
36759,37.724945,-100.307434,8.0,0.479
36760,37.725941,-100.284149,8.0,0.48200000000000004
36761,37.726925,-100.260834,12.0,0.47100000000000003
36762,37.727905,-100.237549,8.0,0.486
36763,37.728886,-100.214233,4.0,0.5
36764,37.729843,-100.190918,4.0,0.49700000000000005
36765,37.730812,-100.167603,4.0,0.49200000000000005
36766,37.73177,-100.144318,10.0,0.474
36767,37.732716,-100.121002,14.0,0.45
36768,37.733662,-100.097717,16.0,0.434
36880,37.743382,-100.308716,16.0,0.449
39300,38.189075,-99.797882,16.0,0.44299999999999995
39301,38.189953,-99.774414,16.0,0.439
39404,38.207527,-99.799011,16.0,0.451
39405,38.208405,-99.775513,16.0,0.449
39488,38.225994,-99.80011,16.0,0.45
39720,38.29982,-99.804565,16.0,0.395
39798,38.318287,-99.805695,16.0,0.405
39799,38.319164,-99.782166,16.0,0.41200000000000003
39881,38.336739,-99.806824,16.0,0.425
39882,38.33762,-99.783295,16.0,0.428
39964,38.355209,-99.807922,16.0,0.44
39965,38.356083,-99.784393,16.0,0.442
41454,38.67004,-99.803406,16.0,0.47700000000000004
41560,38.688515,-99.804565,16.0,0.46299999999999997
41661,38.706985,-99.805664,16.0,0.44299999999999995
41767,38.72546,-99.806793,16.0,0.43
41876,38.743946,-99.807922,16.0,0.423
39299,38.188198,-99.82135,16.0,0.445
39403,38.206657,-99.822479,16.0,0.45299999999999996
39797,38.317406,-99.829224,16.0,0.40700000000000003
39880,38.335865,-99.830353,16.0,0.42
39963,38.354328,-99.831482,16.0,0.434
41225,38.631329,-99.84848,16.0,0.46799999999999997
41335,38.649796,-99.849609,16.0,0.47200000000000003
41336,38.650688,-99.825958,16.0,0.473
41452,38.668278,-99.850739,16.0,0.46799999999999997
41453,38.669163,-99.827087,16.0,0.47200000000000003
41558,38.686745,-99.851868,16.0,0.45799999999999996
41559,38.687637,-99.828217,16.0,0.46
41659,38.705219,-99.853027,16.0,0.451
41660,38.706104,-99.829346,16.0,0.445
41765,38.723701,-99.854156,16.0,0.43700000000000006
41766,38.724583,-99.830475,16.0,0.43200000000000005
41874,38.742168,-99.855316,16.0,0.41200000000000003
41875,38.743061,-99.831604,16.0,0.413
41983,38.760647,-99.856445,16.0,0.379
41984,38.761543,-99.832764,16.0,0.381
42085,38.779129,-99.857605,16.0,0.354
39218,38.167068,-99.890656,16.0,0.46299999999999997
39219,38.167973,-99.867188,16.0,0.455
39296,38.184631,-99.915283,16.0,0.467
39297,38.185532,-99.891785,16.0,0.461
39298,38.186428,-99.868317,16.0,0.45299999999999996
39401,38.203979,-99.892944,16.0,0.461
39402,38.204884,-99.869446,16.0,0.45799999999999996
41223,38.629536,-99.895752,16.0,0.469
41224,38.630436,-99.872131,16.0,0.47
41333,38.64801,-99.896912,16.0,0.473
41334,38.648914,-99.87326,16.0,0.473
41450,38.666485,-99.898071,16.0,0.47200000000000003
41451,38.667374,-99.87439,16.0,0.469
41556,38.684963,-99.899231,16.0,0.47
41557,38.685852,-99.875549,16.0,0.46399999999999997
41657,38.70343,-99.900391,16.0,0.466
41658,38.70433,-99.876709,16.0,0.46
41763,38.721905,-99.90152,16.0,0.451
41764,38.722805,-99.877838,16.0,0.447
41872,38.740379,-99.902679,16.0,0.424
41873,38.741276,-99.878998,16.0,0.42100000000000004
41981,38.758854,-99.903839,16.0,0.389
41982,38.759758,-99.880127,16.0,0.387
42083,38.777336,-99.904999,16.0,0.358
42084,38.778233,-99.881287,16.0,0.358
41337,38.656738,-99.66037,16.0,0.46299999999999997
41338,38.657581,-99.636719,16.0,0.45899999999999996
41455,38.674366,-99.68512,16.0,0.475
41456,38.675205,-99.661438,16.0,0.474
41457,38.676056,-99.637787,16.0,0.469
41458,38.676888,-99.614105,16.0,0.46799999999999997
41561,38.691982,-99.709869,16.0,0.48100000000000004
